DatasetID,PathID,PathString,node_t1,node_t2,node_p_depol_1q,node_p_depol_2q,node_coh1_angle,node_coh2_zz_angle,node_src_visibility,node_src_phase,edge_length,edge_attenuation,edge_insertion_loss_db,d1_coupling_1,d1_coupling_2,d1_mzi_phase_error,d1_mzi_loss_short,d1_mzi_loss_long,d1_bs1_reflectivity,d1_bs1_loss,d1_bs2_reflectivity,d1_bs2_loss,d1_snspd1_efficiency,d1_snspd1_jitter,d1_snspd1_dark,d1_snspd1_dead,d1_snspd2_efficiency,d1_snspd2_jitter,d1_snspd2_dark,d1_snspd2_dead,d2_coupling_1,d2_coupling_2,d2_mzi_phase_error,d2_mzi_loss_short,d2_mzi_loss_long,d2_bs1_reflectivity,d2_bs1_loss,d2_bs2_reflectivity,d2_bs2_loss,d2_snspd1_efficiency,d2_snspd1_jitter,d2_snspd1_dark,d2_snspd1_dead,d2_snspd2_efficiency,d2_snspd2_jitter,d2_snspd2_dark,d2_snspd2_dead
14,1,S->D,3.45104e+10|2.24815e+12,4.01308e+09|2.81081e+11,3.38546e-05|1.0933e-05,0.000656694|0.00014616,0.0496135|0.0182434,0.0196493|0.0487508,0.908474|0.951988,3.65125|4.74208,12.2677,0.185099,0.969984,0.983928,0.957339,0.125433,0.928232,0.636544,0.549492,0.00998447,0.533484,0.257103,0.965006,53.0353,1.41587e-10,27557,0.908563,42.2781,2.4249e-11,70800,0.869414,0.843248,0.0482532,0.663957,0.676874,0.524132,0.037961,0.531852,0.206444,0.805491,40.2038,7.35944e-12,42456,0.821135,28.6612,1.25385e-13,18377
14,2,S->e0->D,3.45104e+10|8.34088e+12|2.24815e+12,4.01308e+09|3.88297e+12|2.81081e+11,3.38546e-05|0.000213559|1.0933e-05,0.000656694|0.0021106|0.00014616,0.0496135|0.0262582|0.0182434,0.0196493|0.0231961|0.0487508,0.908474|0.967412|0.951988,3.65125|3.83585|4.74208,77.6192|43.4967,0.243142|0.243511,0.883686|0.580935,0.983928,0.957339,0.125433,0.928232,0.636544,0.549492,0.00998447,0.533484,0.257103,0.965006,53.0353,1.41587e-10,27557,0.908563,42.2781,2.4249e-11,70800,0.869414,0.843248,0.0482532,0.663957,0.676874,0.524132,0.037961,0.531852,0.206444,0.805491,40.2038,7.35944e-12,42456,0.821135,28.6612,1.25385e-13,18377
14,3,S->a1->e0->D,3.45104e+10|2.14536e+10|8.34088e+12|2.24815e+12,4.01308e+09|1.41733e+10|3.88297e+12|2.81081e+11,3.38546e-05|0.000113051|0.000213559|1.0933e-05,0.000656694|0.000706311|0.0021106|0.00014616,0.0496135|0.0331081|0.0262582|0.0182434,0.0196493|0.0270755|0.0231961|0.0487508,0.908474|0.912494|0.967412|0.951988,3.65125|1.39878|3.83585|4.74208,66.2586|72.2829|43.4967,0.188935|0.220702|0.243511,0.747405|0.728706|0.580935,0.983928,0.957339,0.125433,0.928232,0.636544,0.549492,0.00998447,0.533484,0.257103,0.965006,53.0353,1.41587e-10,27557,0.908563,42.2781,2.4249e-11,70800,0.869414,0.843248,0.0482532,0.663957,0.676874,0.524132,0.037961,0.531852,0.206444,0.805491,40.2038,7.35944e-12,42456,0.821135,28.6612,1.25385e-13,18377
14,4,S->b1->e1->D,3.45104e+10|1.41503e+10|2.81775e+11|2.24815e+12,4.01308e+09|3.61645e+09|3.77193e+10|2.81081e+11,3.38546e-05|4.47443e-05|0.00025343|1.0933e-05,0.000656694|0.00539087|0.00195883|0.00014616,0.0496135|0.0339323|0.0171124|0.0182434,0.0196493|0.0289154|0.0178162|0.0487508,0.908474|0.946667|0.923439|0.951988,3.65125|2.49612|6.04389|4.74208,90.7492|86.2435|12.7315,0.246956|0.21879|0.196187,0.421985|0.601033|0.198341,0.983928,0.957339,0.125433,0.928232,0.636544,0.549492,0.00998447,0.533484,0.257103,0.965006,53.0353,1.41587e-10,27557,0.908563,42.2781,2.4249e-11,70800,0.869414,0.843248,0.0482532,0.663957,0.676874,0.524132,0.037961,0.531852,0.206444,0.805491,40.2038,7.35944e-12,42456,0.821135,28.6612,1.25385e-13,18377
14,5,S->a1->b2->e3->D,3.45104e+10|2.14536e+10|1.1507e+12|6.96715e+11|2.24815e+12,4.01308e+09|1.41733e+10|1.5331e+11|1.11259e+11|2.81081e+11,3.38546e-05|0.000113051|2.11381e-05|0.000161662|1.0933e-05,0.000656694|0.000706311|0.000403862|0.00365465|0.00014616,0.0496135|0.0331081|0.00855923|0.00690549|0.0182434,0.0196493|0.0270755|0.0338549|0.0220304|0.0487508,0.908474|0.912494|0.902353|0.965423|0.951988,3.65125|1.39878|1.00642|5.23932|4.74208,66.2586|65.9961|67.5745|97.0433,0.188935|0.17583|0.182119|0.19636,0.747405|0.939684|0.829689|0.465427,0.983928,0.957339,0.125433,0.928232,0.636544,0.549492,0.00998447,0.533484,0.257103,0.965006,53.0353,1.41587e-10,27557,0.908563,42.2781,2.4249e-11,70800,0.869414,0.843248,0.0482532,0.663957,0.676874,0.524132,0.037961,0.531852,0.206444,0.805491,40.2038,7.35944e-12,42456,0.821135,28.6612,1.25385e-13,18377
14,6,S->a1->a2->e2->D,3.45104e+10|2.14536e+10|1.29602e+10|1.99989e+13|2.24815e+12,4.01308e+09|1.41733e+10|5.15899e+09|7.27873e+12|2.81081e+11,3.38546e-05|0.000113051|8.38009e-05|6.35779e-05|1.0933e-05,0.000656694|0.000706311|0.000595896|0.00297612|0.00014616,0.0496135|0.0331081|0.027832|0.0263864|0.0182434,0.0196493|0.0270755|0.0485058|0.0487926|0.0487508,0.908474|0.912494|0.929848|0.905237|0.951988,3.65125|1.39878|3.26848|0.215424|4.74208,66.2586|79.8117|28.0546|21.0603,0.188935|0.249915|0.207257|0.213157,0.747405|0.674569|0.232967|0.730491,0.983928,0.957339,0.125433,0.928232,0.636544,0.549492,0.00998447,0.533484,0.257103,0.965006,53.0353,1.41587e-10,27557,0.908563,42.2781,2.4249e-11,70800,0.869414,0.843248,0.0482532,0.663957,0.676874,0.524132,0.037961,0.531852,0.206444,0.805491,40.2038,7.35944e-12,42456,0.821135,28.6612,1.25385e-13,18377
14,7,S->b1->b2->e3->D,3.45104e+10|1.41503e+10|1.1507e+12|6.96715e+11|2.24815e+12,4.01308e+09|3.61645e+09|1.5331e+11|1.11259e+11|2.81081e+11,3.38546e-05|4.47443e-05|2.11381e-05|0.000161662|1.0933e-05,0.000656694|0.00539087|0.000403862|0.00365465|0.00014616,0.0496135|0.0339323|0.00855923|0.00690549|0.0182434,0.0196493|0.0289154|0.0338549|0.0220304|0.0487508,0.908474|0.946667|0.902353|0.965423|0.951988,3.65125|2.49612|1.00642|5.23932|4.74208,90.7492|37.2729|67.5745|97.0433,0.246956|0.247926|0.182119|0.19636,0.421985|0.290951|0.829689|0.465427,0.983928,0.957339,0.125433,0.928232,0.636544,0.549492,0.00998447,0.533484,0.257103,0.965006,53.0353,1.41587e-10,27557,0.908563,42.2781,2.4249e-11,70800,0.869414,0.843248,0.0482532,0.663957,0.676874,0.524132,0.037961,0.531852,0.206444,0.805491,40.2038,7.35944e-12,42456,0.821135,28.6612,1.25385e-13,18377
14,8,S->b1->a2->e2->D,3.45104e+10|1.41503e+10|1.29602e+10|1.99989e+13|2.24815e+12,4.01308e+09|3.61645e+09|5.15899e+09|7.27873e+12|2.81081e+11,3.38546e-05|4.47443e-05|8.38009e-05|6.35779e-05|1.0933e-05,0.000656694|0.00539087|0.000595896|0.00297612|0.00014616,0.0496135|0.0339323|0.027832|0.0263864|0.0182434,0.0196493|0.0289154|0.0485058|0.0487926|0.0487508,0.908474|0.946667|0.929848|0.905237|0.951988,3.65125|2.49612|3.26848|0.215424|4.74208,90.7492|99.0064|28.0546|21.0603,0.246956|0.239611|0.207257|0.213157,0.421985|0.424529|0.232967|0.730491,0.983928,0.957339,0.125433,0.928232,0.636544,0.549492,0.00998447,0.533484,0.257103,0.965006,53.0353,1.41587e-10,27557,0.908563,42.2781,2.4249e-11,70800,0.869414,0.843248,0.0482532,0.663957,0.676874,0.524132,0.037961,0.531852,0.206444,0.805491,40.2038,7.35944e-12,42456,0.821135,28.6612,1.25385e-13,18377
14,9,S->a1->b2->a3->e4->D,3.45104e+10|2.14536e+10|1.1507e+12|2.52261e+11|3.03194e+11|2.24815e+12,4.01308e+09|1.41733e+10|1.5331e+11|1.31369e+11|4.87387e+10|2.81081e+11,3.38546e-05|0.000113051|2.11381e-05|0.000288789|0.000148456|1.0933e-05,0.000656694|0.000706311|0.000403862|0.00287172|0.000811025|0.00014616,0.0496135|0.0331081|0.00855923|0.010076|0.0385963|0.0182434,0.0196493|0.0270755|0.0338549|0.0224547|0.0277788|0.0487508,0.908474|0.912494|0.902353|0.977062|0.926545|0.951988,3.65125|1.39878|1.00642|2.39722|4.73999|4.74208,66.2586|65.9961|24.4191|43.2583|69.1985,0.188935|0.17583|0.24247|0.242727|0.211598,0.747405|0.939684|0.664779|0.203541|0.125006,0.983928,0.957339,0.125433,0.928232,0.636544,0.549492,0.00998447,0.533484,0.257103,0.965006,53.0353,1.41587e-10,27557,0.908563,42.2781,2.4249e-11,70800,0.869414,0.843248,0.0482532,0.663957,0.676874,0.524132,0.037961,0.531852,0.206444,0.805491,40.2038,7.35944e-12,42456,0.821135,28.6612,1.25385e-13,18377
14,10,S->e0->t17->t18->e1->D,3.45104e+10|8.34088e+12|3.24179e+12|7.38335e+11|2.81775e+11|2.24815e+12,4.01308e+09|3.88297e+12|2.12511e+12|1.21778e+11|3.77193e+10|2.81081e+11,3.38546e-05|0.000213559|0.000338922|0.000994277|0.00025343|1.0933e-05,0.000656694|0.0021106|0.00348091|0.00022354|0.00195883|0.00014616,0.0496135|0.0262582|0.0444254|0.0167779|0.0171124|0.0182434,0.0196493|0.0231961|0.00420893|0.00860311|0.0178162|0.0487508,0.908474|0.967412|0.966233|0.944129|0.923439|0.951988,3.65125|3.83585|6.08638|2.63188|6.04389|4.74208,77.6192|88.8597|37.0378|52.0957|12.7315,0.243142|0.192488|0.175115|0.183757|0.196187,0.883686|0.783563|0.75925|0.851273|0.198341,0.983928,0.957339,0.125433,0.928232,0.636544,0.549492,0.00998447,0.533484,0.257103,0.965006,53.0353,1.41587e-10,27557,0.908563,42.2781,2.4249e-11,70800,0.869414,0.843248,0.0482532,0.663957,0.676874,0.524132,0.037961,0.531852,0.206444,0.805491,40.2038,7.35944e-12,42456,0.821135,28.6612,1.25385e-13,18377
